member_id,name,name_alt,roman_name,gender,dob,age,district,district_en,committees,committees_en,terms,party,party_en,party_group,party_group_en,loyalty,loyalty_rank,attendance,attendance_rank,absenteeism,absenteeism_rank,dp_vote_freq,dp_alignment,jeong_alignment,gugmin_alignment
9771030,박완수,朴完洙,Park Wansu,M,1955-08-26,66.83835616438355,경남 창원시의창구,S. Gyeongsang | Changwon Uichang,['행정안전위원회'],['Public Administration and Security Committee'],2,국민의힘,People Power Party,국민의힘,People Power Party,0.929885400950299,252.0,0.5451843043995244,255,0.45481569560047563,53,0.7797164667393675,0.8451980693429388,0.8057704220921896,0.929885400950299
9770878,이인영,李仁榮,Lee Inyoung,M,1964-06-28,58.0,서울 구로구갑,Seoul | Guro A,['기획재정위원회'],['Strategy and Finance Committee'],4,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.999812253695704,3.0,0.10344827586206896,301,0.896551724137931,7,1.0,0.999812253695704,0.881552652303457,0.9492943530068915
9771170,윤영찬,尹永燦,Yoon Youngchan,M,1964-08-05,57.895890410958906,경기 성남시중원구,Gyeonggi | Seongnam Jungwon,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9958487403945331,96.0,0.880499405469679,101,0.11950059453032102,207,0.9918973666441594,0.9958487403945331,0.9228989094932094,0.9354941855106474
9771281,김진애,金鎭愛,Kim Jinai,F,1953-02-16,69.36164383561643,비례대표,Proportional seat,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",2,열린민주당,Open Democratic Party,더불어민주당,Democratic Party of Korea,0.9921512012529072,143.0,0.41578947368421054,273,0.5842105263157895,35,0.9841772151898734,0.9921512012529072,0.8759409868100718,0.8114029904633534
9771288,김의겸,金宜謙,Kim Euikyeom,M,1963-05-22,59.1013698630137,비례대표,Proportional seat,['문화체육관광위원회'],"['Culture, Sports and Tourism Committee']",1,열린민주당,Open Democratic Party,더불어민주당,Democratic Party of Korea,0.9832379942570486,181.0,0.4154013015184382,275,0.5845986984815619,33,0.9817232375979112,0.9832379942570486,0.890686222230529,0.8660913600859043
9771151,이성만,李成萬,Lee Sungman,M,1961-11-04,60.64657534246575,인천 부평구갑,Incheon | Bupyeong A,"['산업통상자원중소벤처기업위원회', '예산결산특별위원회']","['Trade, Industry, Energy, SMEs, and Startups Committee', 'Special Committee on Budget and Accounts']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9933930680852212,131.0,0.8816884661117717,99,0.11831153388822835,208,0.9892110586648685,0.9933930680852212,0.9204276086088065,0.9273691615625762
9771234,하영제,河榮帝,Ha Youngje,M,1954-02-25,68.33698630136986,경남 사천시남해군하동군,S. Gyeongsang | Sacheon-Namhae-Hadong,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.9098526572315484,264.0,0.7211652794292509,198,0.2788347205707491,110,0.8631492168178071,0.8487163136287162,0.8112232698832182,0.9098526572315484
9771159,민형배,閔馨培,Min Hyungbae,M,1961-06-15,61.035616438356165,광주 광산구을,Gwangju | Gwangsan B,['정무위원회'],['National Policy Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9780549159093026,189.0,0.9346016646848989,55,0.06539833531510109,253,0.9573791348600509,0.9780549159093026,0.921794820151128,0.898700515218554
9771133,서병수,徐秉洙,Suh Byungsoo,M,1952-01-09,70.46575342465754,부산 진구갑,Busan | Busanjin A,['기획재정위원회'],['Strategy and Finance Committee'],5,국민의힘,People Power Party,국민의힘,People Power Party,0.9293540374782279,253.0,0.8293697978596909,139,0.1706302021403091,169,0.8853046594982079,0.8877871939712974,0.848060335828281,0.9293540374782279
9771199,유상범,劉相凡,Yoo Sangbum,M,1966-06-04,56.06575342465754,강원 홍천군횡성군,Gangwon | Hongcheon-Hoengseong,"['국회운영위원회', '법제사법위원회', '윤리특별위원회']","['House Steering Committee', 'Legislation and Judiciary Committee', 'Special Committee on Ethics']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.8174357633517123,290.0,0.6218787158145065,232,0.3781212841854935,76,0.7246653919694073,0.7421829427690124,0.7227856617107548,0.8174357633517123
9770846,전해철,全海澈,Jeon Haecheol,M,1962-05-18,60.11232876712329,경기 안산시상록구갑,Gyeonggi | Ansan Sangnok A,['외교통일위원회'],['Foreign Affairs and Unification Committee'],3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9981393563228433,38.0,0.34839476813317477,280,0.6516052318668253,27,0.9965870307167235,0.9981393563228433,0.9132088881793115,0.8930847542080954
9771144,김승수,金承洙,Kim Seungsu,M,1965-07-05,56.98082191780822,대구 북구을,Daegu | Buk B,"['문화체육관광위원회', '예산결산특별위원회']","['Culture, Sports and Tourism Committee', 'Special Committee on Budget and Accounts']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.830959941192045,287.0,0.6932223543400713,208,0.3067776456599287,99,0.8156089193825042,0.7433672826942626,0.7196366478493285,0.830959941192045
9771128,배현진,裵賢鎭,Bae Hyunjin,F,1983-11-06,38.64109589041096,서울 송파구을,Seoul | Songpa B,['문화체육관광위원회'],"['Culture, Sports and Tourism Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.8923588903002644,268.0,0.39655172413793105,276,0.603448275862069,32,0.8065967016491754,0.7722883004149216,0.7477499602122664,0.8923588903002644
9771196,허영,許榮,Huh Young,M,1970-03-29,52.24931506849315,강원 춘천시철원군화천군양구군갑,Gangwon | Chuncheon-Cheorwon-Hwacheon-Yanggu A,"['국토교통위원회', '예산결산특별위원회']","['Land, Infrastructure and Transport Committee', 'Special Committee on Budget and Accounts']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9915181868631541,148.0,0.9334126040428062,57,0.06658739595719376,251,0.986624203821656,0.9915181868631541,0.9203311345748681,0.912234285549301
9770679,권성동,權性東,Kweon Seongdong,M,1960-04-29,62.16438356164384,강원 강릉시,Gangwon | Gangneung,['법제사법위원회'],['Legislation and Judiciary Committee'],4,무소속,Unaffiliated,무소속,Unaffiliated,,,0.5267538644470868,259,0.47324613555291317,49,0.7799097065462754,0.6879435139461939,0.6749552277711856,0.797857138500971
9771160,장철민,張喆敏,Chulmin Jang,M,1983-05-16,39.11780821917808,대전 동구,Daejeon | Dong,"['환경노동위원회', '예산결산특별위원회']","['Environment and Labor Committee', 'Special Committee on Budget and Accounts']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9956027226485997,102.0,0.8870392390011891,92,0.11296076099881092,216,0.9939678284182306,0.9956027226485997,0.9285346626542185,0.9318417700786953
9770886,홍문표,洪文杓,Hong Moonpyo,M,1947-10-05,74.72876712328767,충남 홍성군예산군,S. Chungcheong | Hongseong-Yesan,['농림축산식품해양수산위원회'],"['Agriculture, Food, Rural Affairs, Oceans and Fisheries Committee']",4,국민의힘,People Power Party,국민의힘,People Power Party,0.9676969816645241,199.0,0.5202140309155767,262,0.4797859690844233,46,0.9702857142857143,0.9630835323837499,0.914714872699599,0.9676969816645241
9771247,조명희,曺明姬,Jo Myunghee,F,1955-09-14,66.78630136986301,비례대표,Proportional seat,['보건복지위원회'],['Health and Welfare Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.9137378998503216,261.0,0.7324613555291319,195,0.26753864447086806,113,0.8076298701298701,0.8174409234935353,0.7915138470339455,0.9137378998503216
9771006,정진석,鄭鎭碩,Chung Jinsuk,M,1960-09-04,61.81369863013698,충남 공주시부여군청양군,S. Chungcheong | Gongju-Buyeo-Cheongyang,['외교통일위원회'],['Foreign Affairs and Unification Committee'],5,국민의힘,People Power Party,국민의힘,People Power Party,0.9609448953778166,214.0,0.7526753864447087,187,0.24732461355529134,120,0.9676145339652449,0.9547487811810386,0.9147556026248665,0.9609448953778166
9771286,태영호,太永浩,Tae Yongho,M,1962-07-25,59.92602739726027,서울 강남구갑,Seoul | Gangnam A,"['국회운영위원회', '외교통일위원회']","['House Steering Committee', 'Foreign Affairs and Unification Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.9341699697158435,249.0,0.56064209274673,251,0.43935790725326995,57,0.8759278897136797,0.8919833120368179,0.8390325155205806,0.9341699697158435
9771186,김용민,金容民,Kim Yongmin,M,1976-06-05,46.06301369863014,경기 남양주시병,Gyeonggi | Namyangju C,['법제사법위원회'],['Legislation and Judiciary Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9955833836543755,103.0,0.8240190249702735,144,0.17598097502972654,163,0.9906204906204906,0.9955833836543755,0.9208386271170829,0.924053519101457
9771220,김승남,金承南,Kim Seungnam,M,1965-10-06,56.726027397260275,전남 고흥군보성군장흥군강진군,S. Jeolla | Goheung-Boseong-Jangheung-Gangjin,['농림축산식품해양수산위원회'],"['Agriculture, Food, Rural Affairs, Oceans and Fisheries Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9947069924100502,116.0,0.9548156956004756,34,0.045184304399524367,274,0.9919053549190535,0.9947069924100502,0.918992710156207,0.9226751014663226
9771180,고영인,高永寅,Ko Youngin,M,1963-07-07,58.97534246575343,경기 안산시단원구갑,Gyeonggi | Ansan Danwon A,['보건복지위원회'],['Health and Welfare Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9965704094307746,83.0,0.9405469678953626,48,0.05945303210463737,260,0.993046776232617,0.9965704094307746,0.9210284651331849,0.9371147897117346
9771137,백종헌,白宗憲,Baek Jonghean,M,1962-12-23,59.512328767123286,부산 금정구,Busan | Geumjeong,['보건복지위원회'],['Health and Welfare Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.9743723592633806,191.0,0.845422116527943,130,0.15457788347205703,177,0.9528832630098453,0.9455001859230913,0.9013043797971003,0.9743723592633806
9770598,윤상현,尹相現,Yoon Sanghyun,M,1962-12-01,59.57260273972603,인천 동구미추홀구을,Incheon | Dong-Michuhol B,['문화체육관광위원회'],"['Culture, Sports and Tourism Committee']",4,무소속,Unaffiliated,무소속,Unaffiliated,,,0.22294887039239,297,0.77705112960761,11,0.9786666666666667,0.9733076317217255,0.9494998789852398,0.9749774227074283
9771240,윤창현,尹暢賢,Yun Changhyun,M,1960-07-28,61.917808219178085,비례대표,Proportional seat,['정무위원회'],['National Policy Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.9712944552568384,195.0,0.9340071343638525,56,0.06599286563614748,252,0.9567154678548695,0.9380557174445644,0.9002292498424249,0.9712944552568384
9771261,용혜인,龍慧仁,Yong Hyein,F,1990-04-12,32.21095890410959,비례대표,Proportional seat,['기획재정위원회'],['Strategy and Finance Committee'],1,기본소득당,Basic Income Party,기본소득당,Basic Income Party,1.0000000000000002,1.0,0.8079667063020214,155,0.1920332936979786,152,0.8859455481972038,0.8477285106986212,0.8483617052482966,0.7718401032388859
9771205,이정문,李楨文,Lee Jungmun,M,1973-01-05,49.47671232876712,충남 천안시병,S. Chungcheong | Cheonan C,"['정무위원회', '윤리특별위원회']","['National Policy Committee', 'Special Committee on Ethics']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9986675170310082,22.0,0.8799048751486326,102,0.12009512485136742,205,0.9979729729729729,0.9986675170310082,0.9250907667826134,0.9357887867037428
9771136,김미애,金美愛,Kim Miae,F,1969-10-06,52.726027397260275,부산 해운대구을,Busan | Haeundae B,"['보건복지위원회', '여성가족위원회', '윤리특별위원회']","['Health and Welfare Committee', 'Gender Equality and Family Committee', 'Special Committee on Ethics']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.8563636875248148,281.0,0.8109393579072532,152,0.18906064209274676,156,0.7390029325513197,0.7709705509252763,0.747959590740186,0.8563636875248148
9771012,정운천,鄭雲天,Chung Woonchun,M,1954-04-10,68.21643835616439,비례대표,Proportional seat,"['농림축산식품해양수산위원회', '예산결산특별위원회']","['Agriculture, Food, Rural Affairs, Oceans and Fisheries Committee', 'Special Committee on Budget and Accounts']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.9642281985219359,207.0,0.5214030915576694,261,0.4785969084423306,47,0.9384264538198404,0.9292311652513721,0.8944135812352686,0.9642281985219359
9770414,이상민,李相珉,Lee Sangmin,M,1958-01-22,64.43013698630136,대전 유성구을,Daejeon | Yuseong B,['외교통일위원회'],['Foreign Affairs and Unification Committee'],5,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9920072492678123,145.0,0.5392390011890607,257,0.46076099881093935,51,0.9856670341786108,0.9920072492678123,0.9124278526295491,0.9137705843389767
9771239,윤주경,尹柱卿,Yun Jukeyng,F,1959-05-03,63.153424657534245,비례대표,Proportional seat,['정무위원회'],['National Policy Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.8462937364414904,282.0,0.8513674197384067,125,0.14863258026159332,183,0.7786312849162011,0.7515815809135552,0.7263300810240356,0.8462937364414904
9771197,한기호,韓起鎬,Han Kiho,M,1952-08-13,69.87397260273973,강원 춘천시철원군화천군양구군을,Gangwon | Chuncheon-Cheorwon-Hwacheon-Yanggu B,['국방위원회'],['National Defense Committee'],3,국민의힘,People Power Party,국민의힘,People Power Party,0.8025217694038597,295.0,0.8394768133174791,135,0.16052318668252086,173,0.7584985835694051,0.677488452002224,0.6608464592777191,0.8025217694038597
9771292,조은희,趙恩禧,Cho Eunhee,F,1961-05-20,61.106849315068494,서울 서초구갑,Seoul | Seocho A,['외교통일위원회'],['Foreign Affairs and Unification Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.9873177685725872,172.0,0.08680142687277051,304,0.9131985731272295,4,0.9794520547945206,0.9788676743300511,0.9818917360318566,0.9873177685725872
9771291,정우택,鄭宇澤,Chung Wootaik,M,1953-02-18,69.35616438356165,충북 청주시상당구,N. Chungcheong | Cheongju Sangdang,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",5,국민의힘,People Power Party,국민의힘,People Power Party,0.8283562254164145,288.0,0.007134363852556481,307,0.9928656361474435,1,0.6666666666666666,0.4355934888957629,0.5700436702963088,0.8283562254164145
9771290,임병헌,林炳憲,Lim Byungheon,M,1953-10-10,68.71506849315068,대구 중구남구,Daegu | Jung-Nam,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",1,무소속,Unaffiliated,무소속,Unaffiliated,,,0.089179548156956,303,0.910820451843044,5,0.9933333333333333,0.9965269082969144,0.993659343948872,0.9888417115836057
9771293,최재형,崔在亨,Choe Jaehyeong,M,1956-09-02,65.81917808219178,서울 종로구,Seoul | Jongno,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.9162610492841502,260.0,0.08382877526753864,305,0.9161712247324614,3,0.8439716312056738,0.8734990402743202,0.8784271486106888,0.9162610492841502
9771289,김학용,金學容,Kim Hackyong,M,1961-12-10,60.54794520547945,경기 안성시,Gyeonggi | Anseong,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",4,국민의힘,People Power Party,국민의힘,People Power Party,0.9911623367740338,149.0,0.08977407847800238,302,0.9102259215219977,6,0.9735099337748344,0.9661087061307075,0.9757805560497668,0.9911623367740338
9771294,노용호,魯容昊,Rho Yongho,M,1971-05-14,51.12328767123287,비례대표,Proportional seat,['기획재정위원회'],['Strategy and Finance Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.9960013773816189,92.0,0.07669441141498216,306,0.9233055885850179,2,1.0,0.9997590796075099,0.9967720456938731,0.9960013773816189
